country_iso3,country_name,date,country_no2_index_daily_average,country_no2_index_14dma_average,country_no2_index_28dma_average
TWN,Taiwan,2024-08-01,3.933036107960269e-5,3.875583937323717e-5,3.8824476093761385e-05
TWN,Taiwan,2024-09-01,4.880095629721966e-5,4.6493424929925973e-5,4.490095673266452e-5
TWN,Taiwan,2024-10-01,5.3599843429436284e-5,5.247258872306884e-5,5.078106158671951e-5
TWN,Taiwan,2024-11-01,6.574340017269005e-5,6.334456723010515e-5,5.951349515675494e-5
TWN,Taiwan,2024-12-01,8.534428471989458e-5,8.402418630306149e-5,7.634584253079154e-5
TWN,Taiwan,2025-01-01,7.189216416069748e-5,7.510613278960786e-5,8.199776901989183e-5
TWN,Taiwan,2025-02-01,6.607575075721563e-5,6.39033038262562e-5,6.603075472366154e-5
TWN,Taiwan,2025-03-01,6.145234003786015e-5,6.485505940311618e-5,6.562696820617333e-5
TWN,Taiwan,2025-04-01,4.785151098030875e-5,5.059757622930929e-5,5.359220000894268e-5
TWN,Taiwan,2025-05-01,4.908840444916196e-5,4.780082858124914e-5,4.739640513744627e-5
TWN,Taiwan,2025-06-01,4.0482736819120985e-5,4.17314212209647e-5,4.3604197619146854e-5
TWN,Taiwan,2025-07-01,4.3687435579484804e-5,4.377479669629214e-5,4.3138576688897285e-5
TWN,Taiwan,2025-08-01,4.131482871008734e-5,4.011810043588654e-5,4.075033765379745e-5
TWN,Taiwan,2025-09-01,5.0380891784663654e-5,5.0828077240660674e-5,4.920504587600799e-5
TWN,Taiwan,2025-10-01,4.846254198883955e-5,4.831707139786635e-5,4.7714915930726356e-5
TWN,Taiwan,2025-11-01,5.957700586712911e-5,5.45305063428511e-5,5.2663069021741576e-5
TWN,Taiwan,2025-12-01,7.281080781135527e-5,7.149044830037574e-5,6.795255250375943e-5
TWN,Taiwan,2026-01-01,7.855864765663725e-5,7.503347198443355e-5,7.4223854037256e-5
TWN,Taiwan,2026-02-01,6.134893911606189e-5,6.972161653190529e-5,7.434319677769244e-5
TWN,Taiwan,2026-03-01,5.196197069779419e-5,5.343707137715999e-5,5.5140801176961075e-5
TWN,Taiwan,2026-04-01,5.1147303917745845e-5,5.1403389652875255e-5,5.1999211407427407e-5
