country_iso3,country_name,date,country_no2_index_daily,country_no2_index_14dma,country_no2_index_28dma
THA,Thailand,2021-05-19,5.096155689194809e-5,3.517944204589371e-5,3.688017426877786e-5
THA,Thailand,2021-05-20,2.5806204091514705e-5,3.220893444405531e-5,3.6333235595956216e-5
THA,Thailand,2021-05-21,3.8697834296725406e-5,3.221794720402934e-5,3.596011506186756e-5
THA,Thailand,2021-05-22,2.6814333847058516e-5,3.1312636248824196e-5,3.56032249556041e-5
THA,Thailand,2021-05-23,2.6842345705697818e-5,3.1260130619912126e-5,3.542490660339016e-5
THA,Thailand,2021-05-24,3.1703719675394424e-5,3.192982779148917e-5,3.5207068604611673e-5
THA,Thailand,2021-05-25,3.8729324989230705e-5,3.269638008866244e-5,3.541438036102395e-5
THA,Thailand,2021-05-26,2.4746585421215265e-5,3.228786687524443e-5,3.4858636033256354e-5
THA,Thailand,2021-05-27,3.124075182119846e-5,3.279520702301449e-5,3.485290274280009e-5
THA,Thailand,2021-05-28,3.404209160815605e-5,3.311564048002011e-5,3.470123062439483e-5
THA,Thailand,2021-05-29,2.253200357742902e-5,3.259309674840548e-5,3.428228893575073e-5
THA,Thailand,2021-05-30,2.2731494805462543e-5,3.192624068987208e-5,3.408826292539313e-5
THA,Thailand,2021-05-31,2.1373548405880105e-5,3.120689639531701e-5,3.346128797290215e-5
THA,Thailand,2021-06-01,2.351038098868836e-5,2.9980869723257105e-5,3.244837457835871e-5
THA,Thailand,2021-06-02,3.244004882171998e-5,2.8657904861097953e-5,3.191867345349583e-5
THA,Thailand,2021-06-03,3.0339834935407588e-5,2.8981735635661733e-5,3.059533503985852e-5
THA,Thailand,2021-06-04,3.6469556578646005e-5,2.8822572941513202e-5,3.0520260072771274e-5
THA,Thailand,2021-06-05,2.8909286273504932e-5,2.897221240054509e-5,3.0142424324684642e-05
THA,Thailand,2021-06-06,3.7048235529373594e-5,2.9701204530807644e-5,3.0480667575359887e-5
